	-1
更	5.34
宽容	6.62
了	5.08
刘强	-1
东	5.08
和	5.46
管理层	-1
分享	6.14
他	5.06
有关	5.4
全球化	-1
战略	5.4
以及	5.04
精细化	-1
管理	5.3
的	5.1
思考	5.58
谈到	-1
企业	5.24
要	5.2
考虑	5.08
投资人	-1
的	5.1
利益	5.68
要	5.2
考虑	5.08
媒体	5.52
对	6.14
投资人	-1
的	5.1
影响力	-1
要	5.2
有	5.36
一位	-1
开明	6.42
公正	6.28
视野	5.92
宽广	5.98
的	5.1
领导人	-1
中国	6.06
教育	5.72
让	5.36
刘强	-1
东	5.08
从小	5.08
养成	-1
寻找	5.2
唯一	-1
答案	5.5
的	5.1
思维	5.44
方式	4.94
黑与白	-1
好	6.7
与	4.86
坏	3.2
对	6.14
与	4.86
错	3.44
美国	5.6
教育	5.72
给	5.34
刘强	-1
东	5.08
最大	5.96
的	5.1
触动	-1
是	5.42
教授	5.64
的	5.1
问题	4.46
90%	-1
没有	4.42
标准答案	-1
启发	5.98
学生	5.32
从	5.16
不同	5.22
视角	5.02
思考	5.58
他	5.06
意识	5.0
到	5.3
要	5.2
学习	5.86
开放	6.1
的	5.1
思维	5.44
和	5.46
心态	5.38
不要	4.16
老	3.58
想着	-1
改变	5.48
别人	5.08
我	5.58
曾经	4.9
在	5.02
美国	5.6
罗利	-1
遇到	-1
一位	-1
中学校长	-1
该校	-1
有	5.36
培养	5.98
全球	5.46
未来	6.28
领袖	5.86
的	5.1
项目	5.36
校长	5.26
说	5.22
对	6.14
全球	5.46
领袖	5.86
最	5.14
重要	5.68
的	5.1
是	5.42
学会	5.76
倾听	5.78
包容	6.04
不同	5.22
的	5.1
文化	5.92
从	5.16
操盘手	-1
到	5.3
教练	4.98
刘强	-1
东	5.08
原来	5.54
是	5.42
事无巨细	-1
事必躬亲	-1
18	-1
个	4.94
副总裁	-1
向	5.2
他	5.06
汇报	4.98
他	5.06
可以	5.58
三个	-1
月	5.28
不	4.4
休息	5.6
刘强	-1
东	5.08
觉得	5.38
这事能	-1
做	5.26
就	4.94
能	5.48
做	5.26
别人	5.08
推不动	-1
但是	4.56
公司	5.08
大	5.7
了	5.08
不	4.4
可能	5.2
只	4.94
让	5.36
首席	5.94
执行官	-1
来	5.26
推	5.0
了	5.08
徐新	-1
还	5.16
在	5.02
纠结	-1
这事	-1
呢	4.92
刘强	-1
东	5.08
告诉	5.04
她	5.2
自己	5.28
要	5.2
去	4.86
哥伦比亚大学	-1
读书	5.68
了	5.08
哇塞	-1
这是	-1
刘强	-1
东	5.08
放权	-1
的	5.1
唯一	-1
办法	5.44
我	5.58
走	5.3
了	5.08
你们	5.24
看着办	-1
这是	-1
最好	6.09
的	5.1
办法	5.44
再	4.96
想不出	-1
比	5.0
这	5.14
更好	-1
的	5.1
办法	5.44
了	5.08
她	5.2
参加	5.38
管理	5.3
例会	-1
发现	5.9
刘强	-1
东	5.08
放权	-1
了	5.08
下面	4.8
的	5.1
高管	-1
也	5.2
把	4.94
事儿	-1
担起来	-1
了	5.08
其他	4.88
投资人	-1
担心	3.46
打电话	-1
给	5.34
徐新	-1
这么	5.12
长时间	-1
不	4.4
在	5.02
公司	5.08
公司	5.08
会	5.22
不会	3.46
完蛋	3.46
徐新	-1
回答	5.58
要是	5.14
hold	5.7
不住	3.46
了	5.08
刘强	-1
东	5.08
肯定	5.92
回来	5.44
肯定	5.92
能	5.48
hold	5.7
住	5.02
他	5.06
才	5.48
敢	5.64
在	5.02
那儿	4.92
待	5.04
着	4.88
他	5.06
多	5.66
在乎	6.115
京东	-1
呀	4.92
这	5.14
是	5.42
他	5.06
的	5.1
命	5.12
对	6.14
不	4.4
对	6.14
华东区	-1
行政	5.0
负责人	-1
宋建辉	-1
负责	5.58
京东	-1
华东	5.34
区域	5.06
办公楼	-1
的	5.1
装修	-1
搬迁	4.88
为了	5.14
节省	5.48
50	-1
万元	-1
的	5.1
装修	-1
设计费	-1
他	5.06
干脆	5.4
自己	5.28
来	5.26
做	5.26
设计	5.76
华东区	-1
总经理	-1
余睿	-1
说	5.22
老宋	-1
我	5.58
相信	6.12
你	5.36
你	5.36
去	4.86
做	5.26
吧	4.96
宋建辉	-1
过去	5.2
做过	-1
大型	5.46
土木	-1
工场	5.04
的	5.1
厂房	5.12
也	5.2
负责	5.58
过	5.04
其他	4.88
公司	5.08
的	5.1
办公室	5.08
装修	-1
但	4.62
他	5.06
说	5.22
只有	5.14
京东	-1
这个	5.02
办公室	5.08
才	5.48
是	5.42
我	5.58
真正	5.76
的	5.1
孩子	5.94
没有	4.42
任何人	-1
来	5.26
指导	5.42
是	5.42
我	5.58
一个	5.1
人	5.3
全身心	-1
做	5.26
出来	5.18
的	5.1
他	5.06
以前	4.88
在	5.02
富士康	-1
工作	5.18
所有	5.52
的	5.1
动作	5.28
都	4.84
是	5.42
规定	4.94
好	6.7
的	5.1
按照	5.16
操作	5.3
流程	5.22
走	5.3
就行了	-1
富士康	-1
所有	5.52
的	5.1
人	5.3
都	4.84
是	5.42
复制	5.1
郭台铭	-1
一切都是	-1
郭台铭	-1
自己	5.28
想	5.3
出来	5.18
的	5.1
你	5.36
只	4.94
需要	5.18
做	5.26
第二个	-1
甚至	4.82
第一	-1
万个	-1
郭台铭	-1
执行	5.1
他	5.06
的	5.1
思维	5.44
就行了	-1
就	4.94
像	5.5
画画	-1
一样	5.28
富士康	-1
是	5.42
给	5.34
你	5.36
范例	5.48
临摹	-1
就行了	-1
京东	-1
是	5.42
给	5.34
你	5.36
方向	5.14
我要	-1
山水画	-1
但	4.62
山水画	-1
画成	-1
什么样	-1
你	5.36
自己	5.28
来	5.26
决定	5.32
刘强	-1
东	5.08
用人	5.42
大胆	5.74
敢于	5.9
授权	5.62
负责	5.58
建设	5.68
上海	5.78
自动化	5.5
仓库	4.9
亚洲一号	-1
的	5.1
团队	5.26
与	4.86
业内	5.36
团队	5.26
相比	-1
年龄	5.12
层次	5.32
偏低	-1
经验	6.1
不	4.4
充分	5.86
当时	5.0
管理层	-1
存在	5.28
争议	3.94
到底	4.96
是	5.42
请	5.62
外部	5.28
咨询	5.2
方来	-1
设计	5.76
还是	5.22
内部	4.9
提拔	-1
团队	5.26
来	5.26
做	5.26
显然	5.3
前者	5.22
比较	5.22
稳妥	5.82
但	4.62
刘强	-1
东	5.08
坚持	6.18
以	4.92
在	5.02
公司	5.08
内部	4.9
培养	5.98
团队	5.26
为	5.16
目标	5.64
来	5.26
做	5.26
采购	5.34
决策	5.42
都	4.84
以	4.92
京东	-1
内部	4.9
团队	5.26
为主	-1
外面	5.1
的	5.1
咨询	5.2
方	4.96
和	5.46
监理	4.86
方	4.96
辅助	5.72
1984	-1
年	5.1
出生	5.58
的	5.1
年轻人	-1
刚刚	4.98
来	5.26
京东	-1
十几天	-1
就	4.94
直接	5.44
负责	5.58
亚洲一号	-1
的	5.1
采购	5.34
压力	3.98
大到	-1
躲	-1
在	5.02
外面	5.1
哭	3.16
不过	4.72
巨大	5.36
的	5.1
压力	3.98
之下	-1
人	5.3
成长	5.92
得	5.44
特别	6.1
快	5.98
现在	5.14
这个	5.02
年轻人	-1
已	5.54
是	5.42
总监	-1
传统	5.36
的	5.1
组织	5.08
结构	5.0
是	5.42
正	5.72
金字塔	-1
首席	5.94
执行官	-1
在	5.02
塔尖	-1
中间层	-1
负责	5.58
管理控制	-1
底层	4.0
负责	5.58
执行	5.1
这种	-1
组织	5.08
结构	5.0
是因为	-1
首席	5.94
官行	-1
官	4.94
最	5.14
懂	5.8
行业	5.02
经验丰富	-1
的	5.1
人	5.3
决策	5.42
不	4.4
容易	6.02
出错	4.0
但是	4.56
过去	5.2
的	5.1
世界	5.78
比起	-1
互联网	5.88
时代	5.44
来说	-1
几乎	4.8
是	5.42
静态	5.0
不变	-1
的	5.1
信息	5.46
传递	5.42
慢	4.38
一点	4.88
也	5.2
没关系	5.22
互联网	5.88
时代	5.44
信息	5.46
传递	5.42
成本	4.82
很	5.14
低	4.5
快速	5.84
决策	5.42
的	5.1
重要性	6.01
凸显	-1
出来	5.18
若	5.02
是	5.42
层层	-1
汇报	4.98
的话	4.9
等	4.72
汇报	4.98
完	5.24
了	5.08
机会	6.0
也	5.2
错过	3.92
了	5.08
基于	5.18
互联网	5.88
构建	5.38
企业	5.24
结构	5.0
要	5.2
基于	5.18
信任	6.86
要	5.2
对	6.14
一线	4.84
员工	5.12
总监	-1
层	5.14
给予	5.72
合理	6.04
的	5.1
授权	5.62
首席	5.94
执行官	-1
更	5.34
多	5.66
转变	5.56
为	5.16
教练	4.98
的	5.1
角色	5.34
资源	5.14
支持	6.06
的	5.1
角色	5.34
2014	-1
年	5.1
12	-1
月	5.28
京东	-1
持续	5.4
10	-1
年	5.1
高速	5.52
增长	5.9
之后	4.98
成为	5.42
一家	5.56
庞然大物	-1
员工	5.12
近	5.22
7	-1
万人	-1
自	5.02
建	5.36
物流	5.2
遍布全国	-1
1862	-1
个	4.94
区县	-1
全国	5.28
共	4.9
2860	-1
个	4.94
区县	-1
这	5.14
意味着	-1
刘强	-1
东	5.08
仅靠	-1
个人	5.32
英雄主义	-1
难以	4.08
令	4.98
公司	5.08
再次	4.92
攀	-1
上	5.58
一个	5.1
台阶	5.2
也	5.2
意味着	-1
刘强	-1
东	5.08
依靠	5.62
个人	5.32
的	5.1
英明	6.73
神武	-1
难以	4.08
维系	-1
这家	-1
公司	5.08
日常	5.34
的	5.1
健康	7.4
运转	5.44
刘强	-1
东	5.08
必须	4.98
依靠	5.62
组织	5.08
的	5.1
力量	5.84
系统	5.02
的	5.1
严密	5.3
来	5.26
管理	5.3
京东	-1
他	5.06
完成	5.98
了	5.08
cxo	-1
即	4.96
首席	5.94
执行官	-1
cfo	-1
coo	-1
等	4.72
中间	5.04
字母	4.92
以	4.92
x	4.92
代替	5.0
层面	5.14
的	5.1
人才	6.26
布局	5.38
学习	5.86
从	5.16
细节	5.32
管理	5.3
中	4.98
抽身	-1
出来	5.18
这是	-1
刘强	-1
东	5.08
的	5.1
课题	5.3
之一	-1
放权	-1
作为	5.18
最	5.14
熟知	5.9
电商	-1
每一	-1
环节	4.98
的	5.1
电商	-1
公司	5.08
老板	5.14
刘强	-1
东	5.08
过去	5.2
依靠	5.62
对	6.14
业务	5.28
细节	5.32
的	5.1
熟悉	6.12
打造	-1
了	5.08
京东	-1
一竿子	-1
捅	-1
到底	4.96
的	5.1
执行力	-1
现在	5.14
他	5.06
要	5.2
改变	5.48
长达	-1
15	-1
年	5.1
的	5.1
习惯	5.3
在	5.02
2013	-1
年	5.1
7	-1
月	5.28
29	-1
日	4.88
的	5.1
京东	-1
开放平台	-1
合作伙伴	-1
大会	4.94
上	5.58
刘强	-1
东	5.08
穿着	5.42
浅蓝色	-1
衬衣	-1
米色	-1
休闲裤	-1
登台	-1
他	5.06
明显	5.42
黑	4.48
了	5.08
瘦	-1
了	5.08
腰腹	-1
小	4.6
了	5.08
一圈	-1
他	5.06
笑容满面	-1
精神	5.86
勃勃	5.74
告诉	5.04
在座	5.04
卖家	-1
们	5.06
要	5.2
把握	5.64
自己	5.28
的	5.1
命运	5.56
从	5.16
当年	5.06
4	-1
月	5.28
到	5.3
8	-1
月	5.28
刘强	-1
东仅	-1
有	5.36
5	-1
个	4.94
星期	5.08
在	5.02
国内	5.22
8	-1
月	5.28
18	-1
号	5.22
又	4.98
再次	4.92
动身	-1
去	4.86
美国	5.6
直至	5.18
年底	5.14
才	5.48
回国	5.52
他	5.06
跟	5.06
高	6.1
管们	-1
开玩笑	6.06
说	5.22
你们	5.24
要	5.2
利用	4.28
好	6.7
我	5.58
在	5.02
公司	5.08
这	5.14
一个多月	-1
的	5.1
现场办公	-1
时间	5.32
他	5.06
知道	5.38
放权	-1
需要	5.18
管好	-1
自己	5.28
的	5.1
嘴	5.1
如果	5.36
自己	5.28
先说	-1
了	5.08
就	4.94
把	4.94
事情	5.08
定性	4.94
了	5.08
一定	5.36
要	5.2
最后	4.8
才	5.48
说话	5.38
他	5.06
干脆	5.4
一不做	-1
二不休	-1
跑	5.18
到	5.3
美国	5.6
去	4.86
读书	5.68
这	5.14
是	5.42
他	5.06
认为	5.1
的	5.1
最好	6.4
的	5.1
放权	-1
方式	4.94
离开	4.0
公司	5.08
让	5.36
自己	5.28
和	5.46
高	6.1
管们	-1
养成	-1
你	5.36
不	4.4
找	5.06
我	5.58
我	5.58
不	4.4
找	5.06
你	5.36
的	5.1
习惯	5.3
他	5.06
在	5.02
办公室	5.08
的	5.1
时候	5.0
难免	4.58
闲着没事	-1
干	4.78
想	5.3
张嘴	-1
问问	-1
下属	4.72
也	5.2
免不了	4.22
主动	6.04
找上门	-1
老	3.58
刘	5.26
过来	5.28
帮	5.54
我们	5.96
看看	-1
京东	-1
每年	5.44
的	5.1
6	-1
18	-1
店庆	-1
活动	6.04
刘强	-1
东	5.08
都	4.84
是	5.42
亲自	5.08
盯	5.06
着	4.88
看	5.58
流量	5.0
看	5.58
订单	5.5
量	5.02
只有	5.14
2013	-1
年	5.1
是	5.42
特例	-1
刘强	-1
东	5.08
完全	5.5
没有	4.42
过问	-1
只	4.94
在	5.02
5	-1
月	5.28
回国	5.52
后	5.0
在	5.02
会上	-1
顺嘴	-1
问	5.18
了	5.08
一句	5.0
今年	5.26
6	-1
18	-1
准备	5.48
得	5.44
怎么样	-1
了	5.08
徐雷	-1
简短地	-1
做	5.26
了	5.08
15	-1
分钟	5.12
的	5.1
汇报	4.98
刘强	-1
东提	-1
了	5.08
一个	5.1
建议	5.3
增加	5.94
一个	5.1
抽奖	-1
活动	6.04
吧	4.96
为了	5.14
这句	-1
话	5.02
京东	-1
市场营销	-1
团队	5.26
搞	4.62
了	5.08
iphone41999	-1
ipad21999	-1
的	5.1
抽奖	-1
活动	6.04
开支	4.94
增加	5.94
几千万元	-1
徐雷	-1
说	5.22
6	-1
月	5.28
的	5.1
营销	5.22
费用	4.6
本身	5.2
就	4.94
很	5.14
高	6.1
了	5.08
这是	-1
只有	5.14
老	3.58
刘能	-1
提	5.24
的	5.1
建议	5.3
2010	-1
年	5.1
6	-1
18	-1
店庆时	-1
非常	5.76
火爆	3.58
刘强	-1
东	5.08
还	5.16
嫌	-1
不爽	3.58
下午	5.16
把	4.94
徐雷	-1
和	5.46
几个	-1
采销	-1
负责人	-1
叫	4.96
到	5.3
办公室	5.08
要求	4.9
晚上	5.02
临时	5.04
增加	5.94
抢购	-1
活动	6.04
投入	5.8
100	-1
万	5.38
现在	5.14
一句	5.0
话	5.02
几千万	-1
出去	5.28
了	5.08
可见	5.18
京东	-1
体量	-1
已经	5.18
变得	-1
多么	5.16
庞大	5.66
当年	5.06
在	5.02
银丰	-1
大厦	5.34
刘强	-1
东	5.08
每天	-1
在	5.02
办公室	5.08
巡场	-1
看看	-1
大家	5.56
的	5.1
工作	5.18
状态	5.18
问问	-1
销售	5.38
数据	5.34
每个	-1
采销	-1
战术	4.98
的	5.1
制定	5.28
他	5.06
都	4.84
参与	5.62
他	5.06
的	5.1
高管	-1
感觉	5.5
到	5.3
自从	5.16
搬	5.1
到	5.3
北辰	-1
世纪	5.1
中心	5.16
之后	4.98
见面	5.68
沟通	5.78
的	5.1
时间	5.32
就	4.94
越来越少	-1
了	5.08
在	5.02
cxo	-1
逐一	4.96
到位	5.54
之后	4.98
他	5.06
几乎	4.8
不过	4.72
问	5.18
具体	5.36
业务	5.28
了	5.08
30	-1
人	5.3
的	5.1
公司	5.08
每个	-1
细节	5.32
一目了然	-1
300	-1
人	5.3
的	5.1
公司	5.08
事必躬亲	-1
鞠躬尽瘁	-1
也	5.2
很	5.14
难	3.18
控制	4.78
每个	-1
细节	5.32
3000	-1
人	5.3
的	5.1
公司	5.08
除了	4.74
有关	5.4
人	5.3
的	5.1
事	5.14
其他	4.88
事情	5.08
已经	5.18
很难	-1
亲自	5.08
处理	4.82
了	5.08
更何况	-1
2013	-1
年	5.1
京东	-1
已	5.54
是	5.42
一家	5.56
超过	5.66
3	-1
万人	-1
的	5.1
公司	5.08
刘强	-1
东	5.08
必须	4.98
从	5.16
业务	5.28
细节	5.32
中	4.98
抽身	-1
出来	5.18
通过	5.84
组织	5.08
架构	5.08
将	5.36
各	5.24
层级	5.08
的	5.1
责任	5.18
和	5.46
权利	5.7
统一	5.52
起来	5.5
他	5.06
原来	5.54
是	5.42
要	5.2
做	5.26
一件	-1
事	5.14
先找	-1
合适	6.0
的	5.1
人来	-1
做	5.26
实在	5.8
找	5.06
不到	3.18
就	4.94
自己	5.28
做	5.26
现在	5.14
是	5.42
先想	-1
找	5.06
什么样	-1
的	5.1
人	5.3
这些	5.18
人会	-1
思考	5.58
什么	5.04
是	5.42
对	6.14
的	5.1
事	5.14
如何	5.28
把	4.94
它	5.16
做好	-1
刘强	-1
东	5.08
早期	5.12
的	5.1
管理	5.3
对	6.14
细节	5.32
关注	5.8
很多	5.46
又	4.98
是	5.42
急性子	-1
特别	6.1
喜欢	7.02
告诉	5.04
下属	4.72
该	4.86
怎么	4.86
做	5.26
管理层	-1
常常	5.52
收到	-1
指令	4.72
式	5.08
邮件	5.46
或	4.96
批评	3.32
意见	4.92
马上	5.42
把	4.94
这个	5.02
产品价格	-1
改了	-1
改	5.46
就行了	-1
不用	4.74
问	5.18
为什么	4.32
页面	-1
设计	5.76
的	5.1
图	5.26
不	4.4
好看	6.64
吸引	5.88
不了	4.3
用户	5.2
以前	4.88
高管	-1
的	5.1
电话	5.38
经常	5.1
半夜	-1
响	5.12
一看	-1
是	5.42
刘强	-1
东	5.08
的	5.1
来电	-1
了	5.08
压力	3.98
就	4.94
很大	-1
刘强	-1
东	5.08
意识	5.0
到	5.3
这家	-1
公司	5.08
他	5.06
该	4.86
放	5.24
一放	-1
了	5.08
他	5.06
反复强调	-1
太细	-1
的	5.1
东西	5.06
我	5.58
就	4.94
不	4.4
参与	5.62
了	5.08
你们	5.24
自己	5.28
定	5.1
但是	4.56
惯性	4.98
强大	6.52
有时候	-1
他	5.06
又	4.98
会	5.22
自然而然	5.86
地	5.16
插手	-1
具体	5.36
业务	5.28
他	5.06
还	5.16
在	5.02
逐步	5.42
学习	5.86
如何	5.28
把握	5.64
放权	-1
的	5.1
度	5.16
京东	-1
的	5.1
高	6.1
管理	5.3
解他	-1
需要	5.18
一个	5.1
过程	5.06
会	5.22
提醒	5.56
他	5.06
这	5.14
是不是	-1
太细	-1
了	5.08
刘强	-1
东	5.08
曾经	4.9
事无巨细	-1
地管	-1
过	5.04
忽然	4.72
有意识	5.6
地	5.16
控制	4.78
自己	5.28
不管	4.42
需要	5.18
勇气	6.48
和	5.46
魄力	-1
他	5.06
几次	-1
开会	4.58
说	5.22
权限	4.7
范围	5.28
内	4.98
的	5.1
事别	-1
请示	5.12
他	5.06
也	5.2
会	5.22
说	5.22
这个	5.02
事情	5.08
你们	5.24
自己	5.28
决定	5.32
他	5.06
不管	4.42
了	5.08
如果	5.36
高管	-1
去	4.86
请示	5.12
他	5.06
他	5.06
不会	3.98
表扬	7.0
反而	4.46
会	5.22
劈头盖脸	-1
地	5.16
批评	3.32
对方	5.12
一顿	-1
京东	-1
在	5.02
推动	5.88
abc	5.24
管理体系	-1
分为	-1
人权	5.54
abc	5.24
财权	-1
abc	5.24
事权	-1
abc	5.24
以及	5.04
问	5.18
责权	-1
abc	5.24
这是	-1
京东	-1
原来	5.54
就	4.94
存在	5.28
的	5.1
现在	5.14
统一	5.52
成同	-1
一种	-1
管理	5.3
语言	5.52
对于	4.94
刘强	-1
东	5.08
来说	-1
他	5.06
需要	5.18
做出	-1
更	5.34
多	5.66
的	5.1
授权	5.62
体量	-1
这么	5.12
大	5.7
的	5.1
公司	5.08
很多	5.46
事情	5.08
他	5.06
不	4.4
可能	5.2
直接	5.44
管理	5.3
按照	5.16
科学	5.84
的	5.1
原则	5.24
听得见	-1
炮火	3.98
声	5.26
的	5.1
前线	4.92
人员	5.44
应该	5.1
有	5.36
相应	5.26
的	5.1
决策权	-1
企业	5.24
大	5.7
了	5.08
让	5.36
大象	-1
跳舞	6.28
是	5.42
很	5.14
难	3.18
的	5.1
对	6.14
下属	4.72
得	5.44
有	5.36
充分	5.86
授权	5.62
让	5.36
每	5.14
一部分	5.12
都	4.84
能够	5.44
发挥作用	-1
整体	5.3
又	4.98
能	5.48
协同	5.8
刘强	-1
东	5.08
唯一	-1
担心	3.46
的	5.1
问题	4.46
是	5.42
授权	5.62
不	4.4
充分	5.86
如果	5.36
授权	5.62
不	4.4
充分	5.86
市场	4.92
反应	5.04
就	4.94
不	4.4
及时	5.58
例如	5.34
四川	5.26
地震	2.94
捐款	5.66
要	5.2
不要	4.16
请示	5.12
跟	5.06
哪些	4.96
人	5.3
授权	5.62
多大	5.22
的	5.1
额度	4.96
他	5.06
一直	5.48
在	5.02
研究	5.78
这个	5.02
不断	5.0
放大	5.46
权限	4.7
通过	5.84
每年	5.44
的	5.1
两次	-1
战略	5.4
会议	5.02
以及	5.04
冬季	5.28
的	5.1
经营	5.32
会	5.22
可以	5.58
看出	-1
你	5.36
的	5.1
经营效果	-1
计划	5.24
的	5.1
前瞻性	-1
也	5.2
体现	5.02
出来	5.18
了	5.08
你	5.36
在	5.02
做	5.26
什么	5.04
要	5.2
做	5.26
什么	5.04
他	5.06
很	5.14
清楚	6.04
2014	-1
年	5.1
4	-1
月	5.28
京东	-1
集团	5.06
对	6.14
架构	5.08
进行	5.28
拆分	-1
下面	4.8
设立	5.14
两个	-1
子	5.26
集团	5.06
一个	5.1
子公司	-1
和	5.46
一个	5.1
事业部	-1
京东	-1
商城	-1
集团	5.06
京东	-1
金融	5.4
集团	5.06
拍拍网	-1
和	5.46
海外	5.58
事业部	-1
此后	4.9
不久	5.04
刘强	-1
东	5.08
只	4.94
参加	5.38
京东	-1
集团	5.06
cxo	-1
级别	5.3
的	5.1
早会	-1
依靠	5.62
系统管理	-1
公司	5.08
远	4.84
在	5.02
美国	5.6
的	5.1
时候	5.0
刘强	-1
东	5.08
依旧	5.06
和	5.46
京东	-1
近在咫尺	-1
依靠	5.62
京东	-1
的	5.1
信息系统	-1
刘强	-1
东	5.08
在	5.02
世界	5.78
任何	5.22
一个	5.1
地方	5.18
都	4.84
可	5.3
通过	5.84
手机	5.5
ipad	6.5
看到	-1
京东	-1
所有	5.52
的	5.1
数据	5.34
仓库	4.9
在	5.02
哪	4.84
一	5.02
环节	4.98
有	5.36
积压	4.32
他	5.06
都	4.84
能	5.48
马上	5.42
了解	5.28
到	5.3
他	5.06
还	5.16
可以	5.58
通过	5.84
内部	4.9
的	5.1
监控	3.98
系统	5.02
了解	5.28
微博	-1
论坛	5.28
用户	5.2
对	6.14
京东	-1
的	5.1
评价	5.3
就算	4.84
在	5.02
国外	5.8
读书	5.68
他	5.06
对	6.14
公司	5.08
发生	4.78
的	5.1
事情	5.08
也	5.2
都	4.84
清楚	6.04
2013	-1
年底	5.14
回国	5.52
的	5.1
时候	5.0
他	5.06
突然	4.5
召集	5.3
采销	-1
人员	5.44
讲话	5.02
要求	4.9
采销	-1
人员	5.44
具备	5.46
很	5.14
好	6.7
的	5.1
服务	5.76
意识	5.0
服务供应商	-1
而	5.18
不是	4.2
颐指气使	-1
当时	5.0
公司	5.08
的确	5.12
有点	5.1
傲慢	3.98
的	5.1
苗头	-1
冒出来	-1
了	5.08
胜仗	-1
打得	-1
太多	-1
了	5.08
很多	5.46
采销	-1
经理	5.52
毕业	5.96
不过	4.72
三四年	-1
时间	5.32
可以	5.58
不留情面	-1
地	5.16
训斥	3.98
年长	-1
他们	5.12
几十岁	-1
的	5.1
供应商	-1
这场	-1
演讲	5.52
效果	5.38
不错	6.28
起到	-1
了	5.08
震慑	-1
作用	5.4
你	5.36
必须	4.98
在	5.02
他	5.06
没有	4.42
发现	5.9
问题	4.46
之前	4.88
把	4.94
问题	4.46
给	5.34
解决	5.76
了	5.08
他	5.06
打电话	-1
发邮件	-1
过来	5.28
就	4.94
完蛋	3.98
了	5.08
可能	5.2
一把	-1
刀	4.84
就	4.94
摆在	-1
桌子	5.2
上	5.58
负责	5.58
技术	5.08
的	5.1
副总裁	-1
李	5.2
大学	6.2
说	5.22
刘强	-1
东	5.08
在	5.02
美国	5.6
依旧	5.06
保持	5.68
了	5.08
他	5.06
关注	5.8
用户	5.2
体验	5.18
的	5.1
习惯	5.3
他	5.06
时不时	-1
在	5.02
京东	-1
网站	5.1
上下	5.04
订单	5.5
送礼物	-1
给	5.34
他	5.06
在	5.02
中国	6.06
各地	5.3
的	5.1
朋友	6.5
很多	5.46
产品	5.3
在	5.02
发布	5.52
之前	4.88
的	5.1
关键	5.86
节点	5.28
刘强	-1
东	5.08
也	5.2
会	5.22
使用	5.2
体验	5.18
他	5.06
有次	-1
把	4.94
京东	-1
前	5.24
移动	5.2
研发部	-1
副总裁	-1
熊宇红	-1
叫	4.96
到	5.3
办公室	5.08
指出	4.9
京东	-1
音乐	6.22
客户端	-1
购买	5.48
流程	5.22
不顺	-1
的	5.1
问题	4.46
让	5.36
他们	5.12
重新	5.52
设计	5.76
修改	4.88
汇报	4.98
他	5.06
也	5.2
在	5.02
调整	5.44
思考	5.58
方式	4.94
不要	4.16
沉湎	-1
于	5.14
用户	5.2
体验	5.18
个案	4.88
的	5.1
细枝末节	-1
而是	-1
顺藤摸瓜	-1
挖掘	4.88
问题	4.46
在	5.02
系统	5.02
中	4.98
的	5.1
根源	5.1
有位	-1
成都	5.48
消费者	-1
直接	5.44
给	5.34
刘强	-1
东	5.08
写信	-1
投诉	3.66
糟糕	3.66
的	5.1
购物	-1
体验	5.18
刘强	-1
东	5.08
把	4.94
邮件	5.46
转给	-1
了	5.08
高管	-1
要求	4.9
尽快	5.64
处理	4.82
一天	4.92
之后	4.98
成都	5.48
大区	-1
相关	5.22
人员	5.44
回复	5.58
邮件	5.46
告知	5.48
刘强	-1
东	5.08
他们	5.12
如何	5.28
找到	5.44
消费者	-1
高效	6.66
地	5.16
办理	4.94
了	5.08
退款	-1
换货	-1
的	5.1
事	5.14
本来	4.98
指望	5.38
得到	5.66
刘强	-1
东	5.08
的	5.1
表扬	7.0
却	4.68
遭到	-1
更	5.34
严厉	3.68
的	5.1
批评	3.32
系统地	-1
有	5.36
规模	5.22
地	5.16
把	4.94
问题	4.46
根源	5.1
处理	4.82
掉	4.56
让	5.36
所有	5.52
消费者	-1
不再	-1
遇上	-1
这种	-1
问题	4.46
而	5.18
不是	4.2
出	4.98
一次	5.12
问题	4.46
就	4.94
解决	5.76
一次	5.12
你们	5.24
纯粹	5.4
是	5.42
糊弄	-1
我	5.58
而	5.18
不是	4.2
为了	5.14
改善	6.4
用户	5.2
体验	5.18
下面	4.8
的	5.1
人	5.3
都	4.84
傻眼	-1
了	5.08
如果	5.36
是	5.42
过去	5.2
他	5.06
很	5.14
有	5.36
可能	5.2
是	5.42
夸奖	6.470000000000001
现在	5.14
他	5.06
明确	5.86
地	5.16
告知	5.48
大家	5.56
个别	4.8
的	5.1
解决方案	-1
别	4.64
再	4.96
向	5.2
我	5.58
汇报	4.98
我要	-1
听	5.64
的	5.1
是	5.42
系统	5.02
的	5.1
解决方案	-1
亚马逊	-1
就是	4.98
这样	4.94
绝不	3.32
看	5.58
个例	-1
如果	5.36
遇到	-1
相似	5.38
的	5.1
事	5.14
正确	6.54
的	5.1
做法	5.22
是	5.42
先	5.34
回复	5.58
首席	5.94
执行官	-1
我们	5.96
马上	5.42
进行	5.28
各	5.24
部门	4.9
协调	5.96
跟进	-1
处理	4.82
再	4.96
向	5.2
首席	5.94
执行官	-1
汇报	4.98
一	5.02
星期	5.08
之后	4.98
汇报	4.98
流程	5.22
的	5.1
症结	3.9
在	5.02
哪里	4.92
如何	5.28
梳理	-1
流程	5.22
如何	5.28
实施	5.38
