	-1
的	5.1
领域	5.08
是	5.42
本地	5.3
电子商务	-1
所以	5.24
我们	5.96
并	5.04
不是	4.2
最初	5.52
的	5.1
互联网	5.88
公司	5.08
也	5.2
不是	4.2
最初	5.52
的	5.1
电子商务	-1
公司	5.08
在	5.02
我们	5.96
前面	5.22
已经	5.18
有	5.36
很多	5.46
领域	5.08
被	4.5
探索	5.58
过	5.04
了	5.08
但是	4.56
还有	-1
很	5.14
激动人心	-1
的	5.1
领域	5.08
留下来	-1
等待	4.66
我们	5.96
那	5.12
是	5.42
一个	5.1
未知	4.74
的	5.1
领域	5.08
我们	5.96
有	5.36
很多	5.46
前辈	5.72
的	5.1
经验	6.1
和	5.46
教训	3.9
我们	5.96
应该	5.1
充分利用	-1
这些	5.18
经验教训	-1
达到	5.64
我们	5.96
的	5.1
目标	5.64
也	5.2
去	4.86
开拓	5.98
一片	5.34
没有	4.42
人	5.3
开拓	5.98
过	5.04
的	5.1
领域	5.08
那	5.12
就是	4.98
本地	5.3
电子商务	-1
现在	5.14
我们	5.96
做	5.26
了	5.08
两年	-1
包括	5.18
2011	-1
年	5.1
我们	5.96
顺利实现	-1
了	5.08
增长	5.9
10	-1
倍	5.14
的	5.1
目标	5.64
但是	4.56
我们	5.96
还是	5.22
在	5.02
一个	5.1
非常	5.76
非常	5.76
初级	5.02
的	5.1
阶段	4.78
非常	5.76
非常低	-1
的	5.1
起点	5.44
我们	5.96
这	5.14
一年	-1
做	5.26
了	5.08
14	-1
5	-1
亿	5.4
比	5.0
2010	-1
年	5.1
多	5.66
了	5.08
10	-1
倍	5.14
听	5.64
起来	5.5
很多	5.46
可能	5.2
之前	4.88
大家	5.56
大多	5.7
没有	4.42
想过	-1
在	5.02
很快	-1
的	5.1
时间	5.32
里	5.18
一个	5.1
粗放	-1
的	5.1
公司	5.08
一批	-1
非常	5.76
年轻	6.48
的	5.1
人	5.3
能够	5.44
做到	-1
这个	5.02
业绩	5.88
目标	5.64
但是	4.56
我们	5.96
放眼	-1
更大	-1
的	5.1
世界	5.78
这是	-1
一个	5.1
多么	5.16
多么	5.16
小	4.6
的	5.1
事情	5.08
整个	5.38
团购	-1
行业	5.02
的	5.1
发展	6.16
去年	5.04
全	5.38
行业	5.02
全国	5.28
一百多	-1
亿	5.4
第三方	-1
统计	5.12
是	5.42
一百	-1
二三十	-1
亿	5.4
我们	5.96
只	4.94
做	5.26
了	5.08
百分之十几	-1
最后	4.8
一个月	-1
目标	5.64
大概	4.84
是	5.42
13%	-1
是	5.42
很小	-1
的	5.1
一块	5.14
或者说	-1
再	4.96
放大	5.46
一点儿	-1
从	5.16
团购	-1
我们	5.96
暂且	-1
不	4.4
考虑	5.08
本地	5.3
电商	-1
的	5.1
其他	4.88
形式	5.06
只	4.94
说	5.22
团购	-1
在	5.02
整个	5.38
电子商务	-1
里	5.18
我们	5.96
做	5.26
了	5.08
14	-1
亿	5.4
15	-1
亿	5.4
淘宝	-1
他们	5.12
做	5.26
实体	5.46
商品	5.32
的	5.1
电子商务	-1
他们	5.12
做	5.26
的	5.1
不是	4.2
十亿	-1
不是	4.2
百亿	-1
不是	4.2
小	4.6
几千	-1
亿	5.4
而是	-1
大	5.7
几千	-1
亿	5.4
我们	5.96
相信	6.12
商品	5.32
的	5.1
电子商务	-1
和	5.46
服务	5.76
的	5.1
电子商务	-1
最终	5.4
规模	5.22
是	5.42
差不多	5.1
的	5.1
因为	4.94
都	4.84
非常	5.76
非常	5.76
大	5.7
大家	5.56
每个	-1
人	5.3
全国	5.28
那么	4.88
多人花	-1
的	5.1
钱	6.24
一部分	5.12
花	6.3
在	5.02
实体	5.46
商品	5.32
上	5.58
一部分	5.12
花	6.3
在	5.02
服务	5.76
上	5.58
它	5.16
的	5.1
最后	4.8
规模	5.22
都	4.84
是	5.42
上	5.58
万亿	-1
现在	5.14
我们	5.96
只	4.94
做	5.26
了	5.08
14	-1
5	-1
亿	5.4
所以	5.24
大概	4.84
是	5.42
千分之一	-1
这	5.14
还是	5.22
非常	5.76
非常	5.76
初级	5.02
的	5.1
前面	5.22
还有	-1
无尽	4.9
的	5.1
空间	5.16
等待	4.66
我们	5.96
去	4.86
开拓	5.98
我们	5.96
同样	5.12
面临	4.64
一个	5.1
目标	5.64
要	5.2
去	4.86
做	5.26
本地	5.3
电子商务	-1
虽然	4.66
我们	5.96
不是	4.2
最早	5.24
的	5.1
互联网	5.88
公司	5.08
不是	4.2
最早	5.24
的	5.1
电子商务	-1
公司	5.08
但是	4.56
我们	5.96
是	5.42
最早	5.24
而且	5.08
最	5.14
成功	7.48
的	5.1
本地	5.3
电子商务	-1
公司	5.08
现在	5.14
我们	5.96
起步	5.42
走	5.3
了	5.08
两年	-1
时间	5.32
虽然	4.66
只	4.94
走	5.3
了	5.08
很小	-1
的	5.1
一段	5.06
但是	4.56
我们	5.96
处在	-1
有利	6.18
的	5.1
位置	5.18
在	5.02
这个	5.02
过程	5.06
中	4.98
我们	5.96
首先	5.32
时刻	5.22
都	4.84
要	5.2
非常	5.76
清楚	6.04
我们	5.96
在	5.02
哪里	4.92
我们	5.96
去	4.86
哪里	4.92
大家	5.56
都	4.84
清楚	6.04
我们	5.96
现在	5.14
是	5.42
什么	5.04
状况	4.92
九	5.58
十几个	-1
城市	5.5
2500	-1
人	5.3
今天	5.52
大家	5.56
会	5.22
观察	5.56
到	5.3
其中	4.76
很多	5.46
人	5.3
是	5.42
非常	5.76
年轻	6.48
的	5.1
年轻人	-1
都	4.84
非常	5.76
有	5.36
激情	6.2
非常	5.76
有	5.36
干劲	6.34
但是	4.56
年轻	6.48
可能	5.2
意味着	-1
经验不足	-1
或者	4.76
对	6.14
困难	3.12
的	5.1
估计不足	-1
或者	4.76
各	5.24
方面	5.1
其他	4.88
的	5.1
不足	3.82
这些	5.18
都	4.84
不要紧	5.54
最怕	-1
的	5.1
是	5.42
我们	5.96
对	6.14
自己	5.28
估计不足	-1
对	6.14
这个	5.02
情况	5.02
认识	5.36
不足	3.82
所有	5.52
困难	3.12
只要	5.16
我们	5.96
意识	5.0
到	5.3
它	5.16
我们	5.96
相应	5.26
地去	-1
做	5.26
准备	5.48
去	4.86
克服	5.28
都	4.84
是	5.42
有	5.36
可能	5.2
克服	5.28
的	5.1
最怕	-1
的	5.1
是	5.42
我们	5.96
对	6.14
情况	5.02
估计不足	-1
这是	-1
我们	5.96
现在	5.14
的	5.1
状况	4.92
我们	5.96
现在	5.14
是	5.42
中国	6.06
本地	5.3
服务	5.76
团购	-1
的	5.1
第一名	-1
在	5.02
2011	-1
年	5.1
上上下下	-1
城头	-1
变幻	5.4
大王旗	-1
发生	4.78
过	5.04
很多	5.46
变化	5.2
但是	4.56
我们	5.96
坚持	6.18
我们	5.96
的	5.1
目标	5.64
坚持	6.18
我们	5.96
的	5.1
策略	5.54
扎扎实实	-1
干	4.78
我们	5.96
该	4.86
干	4.78
的	5.1
事情	5.08
所以	5.24
今年年底	-1
的	5.1
时候	5.0
我们	5.96
终于	5.52
确立	5.28
了	5.08
在	5.02
本地	5.3
服务	5.76
的	5.1
团购	-1
里	5.18
全国	5.28
第一名	-1
的	5.1
地位	5.08
但是	4.56
我们	5.96
的	5.1
市场份额	-1
还	5.16
不够	3.92
高	6.1
领先地位	-1
还	5.16
不够	3.92
稳固	5.72
而且	5.08
更	5.34
重要	5.68
的	5.1
是	5.42
如果	5.36
不	4.4
考虑	5.08
竞争	5.2
情况	5.02
我们	5.96
的	5.1
消费者	-1
和	5.46
商户	-1
还	5.16
不够	3.92
满意	6.96
所以	5.24
我们	5.96
前面	5.22
的	5.1
路	5.2
还	5.16
非常	5.76
长	5.26
还有	-1
很多	5.46
事情	5.08
需要	5.18
做	5.26
在	5.02
这个	5.02
时候	5.0
我们	5.96
应该	5.1
像	5.5
去	4.86
探索	5.58
南极	5.74
的	5.1
阿蒙森	-1
团队	5.26
一样	5.28
充分利用	-1
学习	5.86
现有	-1
的	5.1
一切	5.42
最好	6.55
的	5.1
方法	5.46
适合	5.88
我们	5.96
的	5.1
方法	5.46
对	6.14
困难	3.12
有	5.36
足够	6.08
的	5.1
估计	5.02
目标	5.64
清晰	6.24
同时	5.34
制订	5.26
计划	5.24
去	4.86
坚定	6.04
地	5.16
执行	5.1
我们	5.96
在	5.02
2011	-1
年	5.1
的	5.1
目标	5.64
是	5.42
每个	-1
月	5.28
增长	5.9
20%	-1
大概	4.84
一年	-1
接近	5.1
10	-1
倍	5.14
一部分	5.12
我们	5.96
确实	5.34
做	5.26
了	5.08
准备	5.48
计划	5.24
制订	5.26
比较	5.22
合理	6.04
另一方面	-1
是	5.42
有赖于	-1
在座	5.04
的	5.1
各位	5.42
以及	5.04
不	4.4
在座	5.04
的	5.1
全国	5.28
其他	4.88
一千多个	-1
同事	5.5
的	5.1
共同努力	-1
我们	5.96
基本	5.08
顺利完成	-1
了	5.08
这个	5.02
计划	5.24
往前	-1
迈进	5.8
了	5.08
一	5.02
小步	-1
2012	-1
年	5.1
情况	5.02
跟	5.06
原来	5.54
不	4.4
一样	5.28
那些	5.02
小	4.6
的	5.1
对手	4.7
一度	5.28
有	5.36
5000	-1
家	6.62
团购	-1
网站	5.1
多数	5.48
是	5.42
非常	5.76
小	4.6
的	5.1
没有	4.42
战斗力	5.48
的	5.1
乌合之众	-1
已经	5.18
慢慢	-1
退出	3.98
市场	4.92
剩下	-1
几家	-1
都	4.84
不是	4.2
等闲之辈	-1
我们	5.96
在	5.02
战略	5.4
上要	-1
藐视	3.98
敌人	3.18
但是	4.56
在	5.02
战术	4.98
上要	-1
重视	5.8
敌人	3.18
在	5.02
战略	5.4
上	5.58
我们	5.96
要	5.2
相信	6.12
我们	5.96
的	5.1
共同努力	-1
会	5.22
让	5.36
我们	5.96
公司	5.08
成为	5.42
最好	6.46
的	5.1
本地	5.3
电子商务	-1
公司	5.08
一个	5.1
伟大	6.8
的	5.1
互联网	5.88
公司	5.08
但是	4.56
在	5.02
战术	4.98
上	5.58
我们	5.96
要	5.2
重视	5.8
每	5.14
一个	5.1
对手	4.7
他们	5.12
有	5.36
许多	5.36
可取之处	-1
不说	-1
点评	-1
网	5.24
包括	5.18
拉手	-1
窝窝	-1
糯米	-1
或者	4.76
58	-1
团购	-1
或者	4.76
其他	4.88
团购网	-1
或多或少	-1
都	4.84
有	5.36
值得	6.0
我们	5.96
学习	5.86
的	5.1
地方	5.18
我们	5.96
应该	5.1
充分	5.86
学习	5.86
行业	5.02
内	4.98
所有	5.52
先进经验	-1
不光	-1
要	5.2
学习	5.86
团购	-1
行业	5.02
的	5.1
而且	5.08
要	5.2
学习	5.86
其他	4.88
行业	5.02
的	5.1
包括	5.18
整个	5.38
电子商务	-1
整个	5.38
互联网	5.88
的	5.1
或者	4.76
所有	5.52
企业	5.24
运作	5.22
的	5.1
先进经验	-1
所有	5.52
适应	5.54
我们	5.96
的	5.1
我们	5.96
都	4.84
应该	5.1
学	5.56
我们	5.96
团队	5.26
很	5.14
年轻	6.48
年轻	6.48
有	5.36
一个	5.1
好处	6.22
就是	4.98
学习	5.86
能力	5.9
强	6.46
我们	5.96
可以	5.58
充分	5.86
学习	5.86
所有	5.52
的	5.1
东西	5.06
我们	5.96
可以	5.58
从	5.16
阿里	5.24
学习	5.86
很多	5.46
东西	5.06
但是	4.56
最终	5.4
我们	5.96
一定	5.36
要	5.2
超过	5.66
阿里	5.24
我们	5.96
要	5.2
向	5.2
任何	5.22
一个	5.1
对手	4.7
学习	5.86
任何	5.22
一个	5.1
同行	5.34
学习	5.86
但	4.62
我们	5.96
最后	4.8
目标	5.64
应该	5.1
是	5.42
超越	6.24
它们	5.18
这是	-1
整个	5.38
公司	5.08
的	5.1
目标	5.64
也	5.2
应该	5.1
是	5.42
每个	-1
人	5.3
的	5.1
目标	5.64
不管	4.42
你	5.36
在	5.02
哪个	4.9
岗位	5.08
上	5.58
总有	-1
办法	5.44
可以	5.58
做	5.26
得	5.44
更好	-1
学习	5.86
新	5.94
的	5.1
东西	5.06
目标	5.64
是	5.42
超过	5.66
它们	5.18
刚才	4.92
说	5.22
我们	5.96
在	5.02
哪里	4.92
这是	-1
大致	4.9
清楚	6.04
的	5.1
事情	5.08
我们	5.96
要	5.2
去	4.86
哪里	4.92
我	5.58
想	5.3
大	5.7
的	5.1
目标	5.64
大家	5.56
也	5.2
知道	5.38
就是	4.98
我们	5.96
专注	-1
于	5.14
本地	5.3
电子商务	-1
利用	4.28
互联网	5.88
去	4.86
帮	5.54
本地	5.3
的	5.1
商业	5.26
或者	4.76
帮	5.54
本地	5.3
的	5.1
商家	-1
上网	5.64
让	5.36
消费者	-1
能够	5.44
放心	6.56
地	5.16
吃喝玩乐	-1
这是	-1
一个	5.1
很	5.14
容易	6.02
理解	6.22
的	5.1
事情	5.08
但是	4.56
很大	-1
要	5.2
去	4.86
细分	-1
很多	5.46
大家	5.56
可能	5.2
从	5.16
媒体	5.52
上	5.58
也	5.2
会	5.22
看到	-1
很多	5.46
概念	5.16
比如	5.24
o2o	-1
这	5.14
可能	5.2
是	5.42
包含	5.42
团购	-1
行业	5.02
的	5.1
描述	5.16
线上	-1
到	5.3
线下	-1
通过	5.84
互联网	5.88
去	4.86
帮助	6.14
进行	5.28
线下	-1
消费	5.28
的	5.1
消费者	-1
和	5.46
从事	5.32
线下	-1
服务	5.76
的	5.1
商家	-1
团购	-1
可能	5.2
只是	4.54
其中	4.76
的	5.1
形式	5.06
之一	-1
或者说	-1
最初	5.52
的	5.1
每天	-1
一团	-1
是	5.42
o2o	-1
的	5.1
一个	5.1
起点	5.44
是	5.42
一个	5.1
最	5.14
容易	6.02
切入	-1
的	5.1
形式	5.06
在	5.02
之后	4.98
整个	5.38
o2o	-1
本地	5.3
电子商务	-1
这个	5.02
事情	5.08
还会	-1
有	5.36
很多	5.46
其他	4.88
的	5.1
形式	5.06
事实上	-1
在	5.02
不断	5.0
变化	5.2
消费者	-1
和	5.46
商户	-1
的	5.1
需求	5.32
也	5.2
在	5.02
不断	5.0
变化	5.2
所以	5.24
我们	5.96
需要	5.18
对	6.14
这个	5.02
情况	5.02
有	5.36
最	5.14
敏感	4.54
的	5.1
了解	5.28
及时	5.58
做出	-1
反应	5.04
不断	5.0
地	5.16
适应	5.54
这个	5.02
变化	5.2
更	5.34
重要	5.68
的	5.1
是	5.42
我们	5.96
冲	5.16
在	5.02
前面	5.22
推进	5.84
这个	5.02
变化	5.2
因为	4.94
本地	5.3
商家	-1
是	5.42
不	4.4
上网	5.64
的	5.1
因为	4.94
有	5.36
了	5.08
美团	-1
很多	5.46
商家	-1
终于	5.52
接受	5.72
互联网	5.88
了	5.08
也	5.2
感受	5.54
到	5.3
了	5.08
互联网	5.88
的	5.1
威力	5.52
我们	5.96
在	5.02
引领	-1
这个	5.02
变化	5.2
推动	5.88
这个	5.02
变化	5.2
这里	4.88
很	5.14
重要	5.68
的	5.1
一点	4.88
是	5.42
我们	5.96
会	5.22
接触	5.32
到	5.3
一些	5.12
商家	-1
这些	5.18
商家	-1
不光	-1
是	5.42
原来	5.54
做	5.26
得	5.44
成功	7.48
的	5.1
率先	5.44
使用	5.2
互联网	5.88
的	5.1
更	5.34
重要	5.68
的	5.1
是	5.42
他们	5.12
是	5.42
完全	5.5
适应	5.54
团购	-1
这个	5.02
形式	5.06
的	5.1
对此	-1
可能	5.2
一些	5.12
同事	5.5
因为	4.94
接触	5.32
过	5.04
所以	5.24
是	5.42
知道	5.38
的	5.1
还有	-1
其他	4.88
一些	5.12
同事	5.5
可能	5.2
还	5.16
没有	4.42
充分	5.86
了解	5.28
我们	5.96
现在	5.14
做	5.26
的	5.1
事情	5.08
对	6.14
本地	5.3
商业	5.26
会	5.22
有	5.36
多么	5.16
大	5.7
的	5.1
影响	4.98
举个	-1
例子	4.98
婚纱	-1
行业	5.02
这是	-1
一个	5.1
比较复杂	-1
的	5.1
行业	5.02
鱼龙混杂	-1
坏	3.2
的	5.1
部分	5.08
我们	5.96
今天	5.52
暂且不说	-1
我们	5.96
今天	5.52
就	4.94
说好	-1
的	5.1
那	5.12
一部分	5.12
是	5.42
怎样	4.92
跟	5.06
团购	-1
结合	5.28
的	5.1
团购	-1
怎么样	-1
去	4.86
非常	5.76
根本	5.32
地	5.16
改变	5.48
婚纱	-1
摄影	5.66
这个	5.02
行业	5.02
以前	4.88
在	5.02
北京	5.68
这个	5.02
地方	5.18
很多	5.46
好	6.7
的	5.1
影楼	-1
要	5.2
集中	5.34
在	5.02
西单	-1
那边	-1
开	5.36
很多	5.46
当街	-1
的	5.1
店面	-1
那些	5.02
店面	-1
其实	4.82
很多	5.46
并	5.04
不是	4.2
用来	-1
真正	5.76
服务	5.76
消费者	-1
的	5.1
因为	4.94
很多	5.46
都	4.84
是	5.42
拍外景	-1
去	4.86
景点	5.7
拍	5.06
它	5.16
做	5.26
那个	5.2
是	5.42
为了	5.14
广告	4.92
就	4.94
像	5.5
路牌	-1
广告	4.92
一样	5.28
在	5.02
一个	5.1
繁华	7.0
的	5.1
地段	5.08
设	4.94
一个	5.1
门脸	-1
这个	5.02
要花	-1
很多	5.46
钱	6.24
它花	-1
的	5.1
钱	6.24
不是	4.2
为了	5.14
服务	5.76
而是	-1
为了	5.14
宣传	5.36
但是	4.56
有	5.36
了	5.08
团购	-1
之后	4.98
它	5.16
不	4.4
太	4.8
需要	5.18
通过	5.84
当街	-1
店面	-1
去	4.86
宣传	5.36
可以	5.58
通过	5.84
互联网	5.88
通过	5.84
美团	-1
去	4.86
宣传	5.36
所以	5.24
逐渐	5.26
会	5.22
出现	5.16
一些	5.12
工作室	-1
或	4.96
小	4.6
的	5.1
婚纱	-1
摄影	5.66
的	5.1
公司	5.08
它们	5.18
不	4.4
需要	5.18
在	5.02
繁华	7.0
地段	5.08
租	4.62
非常	5.76
贵	4.72
的	5.1
门脸	-1
它们	5.18
可以	5.58
和	5.46
美团网	-1
合作	5.78
通过	5.84
互联网	5.88
的	5.1
形式	5.06
去	4.86
带来	-1
订单	5.5
这样	4.94
它们	5.18
省	5.4
下来	4.78
的	5.1
钱	6.24
可以	5.58
非常	5.76
专注	-1
地	5.16
投	4.98
在	5.02
人员	5.44
设备	5.26
服务	5.76
上面	5.26
因而	5.02
在	5.02
提供	5.48
同样	5.12
好	6.7
的	5.1
摄影	5.66
同样	5.12
好	6.7
的	5.1
服务	5.76
的	5.1
前提	5.06
下	4.6
它们	5.18
的	5.1
成本	4.82
会	5.22
低	4.5
很多	5.46
收	5.66
的	5.1
费用	4.6
也	5.2
会	5.22
低	4.5
很多	5.46
那么	4.88
这样	4.94
一些	5.12
新	5.94
的	5.1
摄影	5.66
公司	5.08
或者	4.76
婚纱	-1
摄影	5.66
公司	5.08
是	5.42
完全	5.5
和	5.46
互联网	5.88
共同	5.64
成长	5.92
的	5.1
跟	5.06
美团	-1
共同	5.64
成长	5.92
的	5.1
因为	4.94
这个	5.02
根本性	-1
的	5.1
改变	5.48
它们	5.18
不	4.4
需要	5.18
回到	-1
原来	5.54
的	5.1
模式	5.1
它们	5.18
利用	4.28
新	5.94
模式	5.1
有	5.36
新	5.94
的	5.1
优势	6.5
那么	4.88
它们	5.18
可能	5.2
是	5.42
跟	5.06
团购	-1
合作	5.78
最	5.14
稳固	5.72
关系	5.0
最好	6.99
大家	5.56
共存亡	-1
的	5.1
形式	5.06
这	5.14
只是	4.54
在	5.02
婚纱	-1
摄影	5.66
行业	5.02
还有	-1
其他	4.88
很多	5.46
行业	5.02
我	5.58
想	5.3
也	5.2
会	5.22
这样	4.94
这里	4.88
我们	5.96
可以	5.58
想象	5.86
一下	5.12
淘宝	-1
淘宝	-1
上	5.58
卖家	-1
最	5.14
成功	7.48
的	5.1
并	5.04
不是	4.2
原来	5.54
线下	-1
开店	-1
开	5.36
得	5.44
非常	5.76
成功	7.48
的	5.1
相反	4.52
很多	5.46
是	5.42
原来	5.54
没有	4.42
在线	5.28
下	4.6
开店	-1
的	5.1
它	5.16
是	5.42
顺应	5.44
大	5.7
的	5.1
新潮流	-1
没有	4.42
旧	4.22
的	5.1
束缚	3.78
没有	4.42
门店	-1
的	5.1
束缚	3.78
到	5.3
淘宝	-1
开店	-1
完全	5.5
按照	5.16
新	5.94
的	5.1
游戏规则	-1
在	5.02
新	5.94
的	5.1
市场	4.92
里	5.18
做	5.26
它	5.16
就	4.94
做	5.26
得	5.44
最好	6.8100000000000005
在	5.02
淘宝	-1
这个	5.02
例子	4.98
已经	5.18
非常明显	-1
在	5.02
团购	-1
行业	5.02
也	5.2
一样	5.28
所以	5.24
我们	5.96
在	5.02
合作	5.78
过程	5.06
中	4.98
我	5.58
觉得	5.38
我们	5.96
要	5.2
对	6.14
所有	5.52
商家	-1
都	4.84
好	6.7
但是	4.56
我们	5.96
要	5.2
非常	5.76
清楚	6.04
有	5.36
一部分	5.12
商家	-1
它	5.16
是	5.42
最	5.14
适应	5.54
互联网	5.88
的	5.1
是	5.42
最	5.14
适合	5.88
团购	-1
的	5.1
最后	4.8
我们	5.96
可能	5.2
形成	5.22
一个	5.1
最好	6.720000000000001
的	5.1
紧密	5.44
合作	5.78
关系	5.0
通过	5.84
线	5.18
上线	-1
下	4.6
的	5.1
完美	7.4
结合	5.28
去	4.86
改变	5.48
这个	5.02
行业	5.02
格局	5.3
去	4.86
服务	5.76
消费者	-1
所以	5.24
这是	-1
一个	5.1
趋势	5.14
但	4.62
我们	5.96
更	5.34
重要	5.68
的	5.1
是	5.42
讲	5.16
每个	-1
人	5.3
做	5.26
什么	5.04
事情	5.08
还是	5.22
回到	-1
说	5.22
现在	5.14
在	5.02
哪里	4.92
将来	5.94
要	5.2
去	4.86
哪里	4.92
刚才	4.92
说	5.22
到	5.3
将来	5.94
要	5.2
去	4.86
哪里	4.92
可能	5.2
必不可少	-1
要	5.2
提到	-1
一个	5.1
问题	4.46
就是	4.98
上市	5.96
的	5.1
事情	5.08
它	5.16
不是	4.2
我们	5.96
的	5.1
目标	5.64
它	5.16
应该	5.1
是	5.42
我们	5.96
在	5.02
到达	5.92
一个	5.1
更	5.34
长远	5.66
的	5.1
目标	5.64
的	5.1
过程	5.06
中	4.98
在	5.02
合适	6.0
的	5.1
情况	5.02
下	4.6
发生	4.78
的	5.1
事情	5.08
大家	5.56
知道	5.38
我们	5.96
的	5.1
同行	5.34
之前	4.88
有	5.36
不止	4.66
一家	5.56
做过	-1
不同	5.22
的	5.1
尝试	5.76
结果	5.16
都	4.84
不	4.4
顺利	6.78
这	5.14
是因为	-1
你	5.36
不能	3.84
把	4.94
上市	5.96
作为	5.18
目标	5.64
而是	-1
应该	5.1
有	5.36
更	5.34
坚实	6.02
的	5.1
目标	5.64
要	5.2
服务	5.76
好	6.7
消费者	-1
服务	5.76
好	6.7
商户	-1
让	5.36
整个	5.38
企业	5.24
能够	5.44
健康	7.4
持续	5.4
地	5.16
运转	5.44
所以	5.24
那个	5.2
时候	5.0
上市	5.96
是	5.42
水到渠成	-1
的	5.1
事情	5.08
在	5.02
2011	-1
年	5.1
我们	5.96
做	5.26
了	5.08
14	-1
5	-1
亿	5.4
但是	4.56
我们	5.96
总体	5.12
还	5.16
没有	4.42
赢利	6.64
所以	5.24
我	5.58
在	5.02
不同	5.22
场合	5.1
反复强调	-1
我们	5.96
今年	5.26
最	5.14
首要	5.62
的	5.1
目标	5.64
不是	4.2
上市	5.96
最	5.14
首要	5.62
的	5.1
目标	5.64
是	5.42
要	5.2
在	5.02
年底	5.14
之前	4.88
我们	5.96
争取	5.76
做到	-1
单月	-1
盈亏	4.84
平衡	5.6
最终	5.4
让	5.36
我们	5.96
成为	5.42
赚钱	6.32
的	5.1
公司	5.08
在	5.02
这种	-1
环境	5.12
下	4.6
我们	5.96
就	4.94
非常灵活	-1
有	5.36
非常	5.76
多	5.66
的	5.1
尝试	5.76
的	5.1
空间	5.16
包括	5.18
什么	5.04
时候	5.0
去	4.86
上市	5.96
都	4.84
是	5.42
可以	5.58
随时	5.32
干	4.78
的	5.1
事情	5.08
所以	5.24
我们	5.96
的	5.1
目标	5.64
应该	5.1
定	5.1
在	5.02
更	5.34
远	4.84
而	5.18
不是	4.2
在	5.02
更	5.34
近	5.22
的	5.1
上市	5.96
事情	5.08
上面	5.26
当然	5.44
这个	5.02
事情	5.08
很	5.14
重要	5.68
我们	5.96
在	5.02
合适	6.0
的	5.1
时候	5.0
会	5.22
有	5.36
准备	5.48
或者说	-1
在	5.02
上市	5.96
之前	4.88
另	4.82
一个	5.1
事情	5.08
非常	5.76
重要	5.68
因为	4.94
公司	5.08
整个	5.38
事情	5.08
是	5.42
大家	5.56
一起	5.74
做	5.26
出来	5.18
的	5.1
美团	-1
最	5.14
重要	5.68
的	5.1
产品	5.3
最	5.14
重要	5.68
的	5.1
资产	5.86
都	4.84
是	5.42
人	5.3
我们	5.96
希望	6.64
上市	5.96
的	5.1
时候	5.0
一方面	-1
给	5.34
公司	5.08
带来	-1
资金	5.68
另一方面	-1
能	5.48
让	5.36
大家	5.56
分享	6.14
这个	5.02
胜利	6.86
的	5.1
果实	6.3
所以	5.24
在	5.02
去年	5.04
下半年	-1
的	5.1
时候	5.0
我们	5.96
第一次	-1
有	5.36
了	5.08
全员	-1
持股	-1
计划	5.24
今年	5.26
7	-1
月份	5.12
我们	5.96
还会	-1
进一步	5.7
进行	5.28
股权	5.56
激励	6.84
上	5.58
一次	5.12
全员	-1
持股	-1
计划	5.24
是	5.42
一个	5.1
普及性	-1
的	5.1
只要	5.16
加入	5.42
公司	5.08
一段时间	-1
足够	6.08
长	5.26
的	5.1
时间	5.32
每个	-1
人	5.3
都	4.84
有	5.36
的	5.1
但	4.62
那	5.12
是	5.42
非常	5.76
平均	5.32
的	5.1
是	5.42
大锅饭	-1
的	5.1
形式	5.06
在	5.02
今年	5.26
7	-1
月份	5.12
的	5.1
期权	-1
激励	6.84
计划	5.24
里	5.18
我们	5.96
希望	6.64
我们	5.96
能够	5.44
对	6.14
各个部门	-1
各个	5.18
岗位	5.08
各个	5.18
人	5.3
的	5.1
状态	5.18
贡献	6.28
有	5.36
更好	-1
的	5.1
科学	5.84
的	5.1
评估	5.06
同时	5.34
我们	5.96
要	5.2
能够	5.44
根据	5.24
这些	5.18
情况	5.02
去	4.86
更	5.34
多	5.66
地	5.16
奖励	7.06
激励	6.84
为	5.16
公司	5.08
做出	-1
重大贡献	-1
的	5.1
人	5.3
所以	5.24
今年	5.26
7	-1
月份	5.12
我们	5.96
会	5.22
有	5.36
进一步	5.7
的	5.1
期权	-1
激励	6.84
计划	5.24
以	4.92
表扬	7.0
鼓励	6.84
做得好	-1
的	5.1
人	5.3
我	5.58
希望	6.64
大家	5.56
不管	4.42
在	5.02
什么	5.04
岗位	5.08
上	5.58
要	5.2
做好	-1
今天	5.52
做	5.26
得	5.44
比	5.0
昨天	5.0
更好	-1
明天	5.78
比	5.0
今天	5.52
做	5.26
得	5.44
更好	-1
一步	5.34
一步	5.34
前进	6.06
我们	5.96
总体	5.12
把	4.94
这个	5.02
事情	5.08
做好	-1
整个	5.38
公司	5.08
价值	5.86
会	5.22
增加	5.94
每个	-1
人	5.3
都	4.84
会	5.22
得到	5.66
回报	5.94
我	5.58
刚才	4.92
讲	5.16
的	5.1
事情	5.08
是	5.42
明确	5.86
今天	5.52
在	5.02
哪里	4.92
我们	5.96
明天	5.78
将要	5.4
去	4.86
哪里	4.92
同时	5.34
我们	5.96
非常	5.76
重要	5.68
的	5.1
是	5.42
要	5.2
学习	5.86
这	5.14
一点	4.88
也	5.2
就是	4.98
阿蒙森	-1
团队	5.26
最后	4.8
能够	5.44
成功	7.48
到达	5.92
南极	5.74
点	5.32
并	5.04
成功	7.48
返回	4.78
的	5.1
一个	5.1
原因	5.18
非常	5.76
有	5.36
纪律	5.18
